id,radius1,lambda1,lambda2,convexity,sphericity,varCurv,intCurv,b1,b2,muK,IK2,varK
2940,-2.7872017082e-01,4.0894361410e-01,3.3172589892e-01,9.9699141624e-01,9.5086055239e-01,7.6750343654e-03,7.1766279038e+00,4.1160000000e-01,3.4690000000e-01,2.5962075078e+00,1.0776236360e-01,4.1552952542e-01
2941,-5.6296305537e-01,4.3542204383e-01,3.0043475274e-01,9.9556218633e-01,8.7454401761e-01,8.8954880800e-03,4.4913093539e+00,4.0310000000e-01,3.9770000000e-01,2.9233578867e+00,1.9705351969e-01,3.8473614298e-01
2942,-4.9058835231e-01,4.3914834129e-01,3.4522903661e-01,9.9534356748e-01,8.7522408988e-01,1.2080219393e-02,4.5781649257e+00,4.7100000000e-01,3.2220000000e-01,2.9262646504e+00,1.6508091262e-01,4.3871513102e-01
2943,1.2784861475e-01,3.6913188305e-01,3.3585878813e-01,9.9908670686e-01,1.0000000000e+00,8.3920182536e-04,1.1656648743e+01,3.7210000000e-01,3.2810000000e-01,2.1834332238e+00,6.9335588360e-02,1.2051684579e-01
2944,3.0639307079e-01,3.5026758410e-01,3.3203095660e-01,9.9994588458e-01,1.0000000000e+00,2.2241508206e-03,1.2880162855e+01,3.5120000000e-01,3.3530000000e-01,1.9083862847e+00,3.3436685337e-02,0.0000000000e+00
2945,1.3523911226e-01,3.4914901857e-01,3.3553127739e-01,9.9948728618e-01,1.0000000000e+00,7.2594434142e-04,1.1965011798e+01,3.5440000000e-01,3.3220000000e-01,2.0818743562e+00,5.0782373989e-02,6.2794348509e-02
2946,-4.0633974653e-01,4.2816158386e-01,3.2180151022e-01,9.9515596703e-01,9.1139615735e-01,7.9719441217e-03,5.1788261674e+00,4.1540000000e-01,3.6960000000e-01,2.7514509281e+00,1.5238633645e-01,7.4870184760e-01
2947,1.4427946213e-01,4.1565207123e-01,3.9370330653e-01,8.3269218346e-01,8.2597297657e-01,1.8224727381e-01,1.9828763413e+01,4.5100000000e-01,2.9120000000e-01,3.7085586577e+00,2.0338557867e-01,7.6440043473e-01
2948,-8.4721176884e-02,3.7075948547e-01,3.3770548145e-01,9.9819153438e-01,9.9714907789e-01,8.9670423575e-03,1.0071246923e+01,3.8390000000e-01,3.2870000000e-01,2.3232856413e+00,7.0860989932e-02,6.8639053254e-01
2949,-4.9258185125e-01,4.3376949736e-01,3.6187526177e-01,9.9180159663e-01,8.8583670075e-01,8.4456957952e-03,5.3567670890e+00,4.7750000000e-01,3.0750000000e-01,2.8176493435e+00,1.9675451824e-01,4.0490278952e-01
2950,1.1548323022e-01,3.5292543179e-01,3.3150383547e-01,9.9972637604e-01,1.0000000000e+00,1.1355817512e-03,1.2455200002e+01,3.5060000000e-01,3.3860000000e-01,1.9890920758e+00,4.5249729907e-02,0.0000000000e+00
2951,3.0356000319e-01,3.6701975830e-01,3.3495252850e-01,9.9929164049e-01,1.0000000000e+00,6.2377697760e-03,1.1605001904e+01,3.6740000000e-01,3.3360000000e-01,2.0476651554e+00,6.0093518760e-02,3.7555850743e-02
2952,2.4869951732e-01,3.7301157871e-01,3.3034499255e-01,9.9978186077e-01,1.0000000000e+00,7.0386908650e-03,1.1972414289e+01,3.7530000000e-01,3.3860000000e-01,2.0160946393e+00,5.9398891662e-02,1.4370245139e-02
2953,1.3823447713e-01,3.8460876923e-01,3.7964943872e-01,8.4764465775e-01,8.6680064765e-01,5.3393155401e-01,1.5139949873e+01,4.5760000000e-01,2.7500000000e-01,3.2426732676e+00,1.8529087190e-01,8.6221470837e-01
2954,-1.3404224529e-01,3.9156783796e-01,3.1891201208e-01,9.9491403811e-01,9.7809665585e-01,3.2675702824e-03,9.1659388386e+00,3.8150000000e-01,3.4780000000e-01,2.6041828390e+00,9.8851989712e-02,6.3663808719e-01
2955,-3.1517368853e-01,4.0128752971e-01,3.0600654822e-01,9.9807100465e-01,9.6689150661e-01,1.5112620383e-03,7.8486527562e+00,3.7930000000e-01,3.6830000000e-01,2.5779565062e+00,1.0659077626e-01,5.8120999879e-01
2956,2.5215299562e-01,3.5447928881e-01,3.2940968330e-01,9.9985467574e-01,1.0000000000e+00,1.9874240265e-03,1.2449084284e+01,3.5100000000e-01,3.4070000000e-01,2.0051491856e+00,3.8125666534e-02,2.7774423379e-03
2957,2.8129631477e-01,3.4865362418e-01,3.3370280625e-01,9.9986299108e-01,1.0000000000e+00,1.5770580237e-03,1.2420271876e+01,3.4490000000e-01,3.3710000000e-01,1.9955211874e+00,3.7804855951e-02,0.0000000000e+00
2958,2.9498651380e-01,3.7668301035e-01,3.1928594058e-01,9.9947931310e-01,1.0000000000e+00,5.7033644771e-03,1.1249973323e+01,3.6600000000e-01,3.5350000000e-01,2.0721958938e+00,5.9122296288e-02,5.0597753894e-02
2959,1.9733446522e-01,3.5900486635e-01,3.4109315293e-01,9.9903887588e-01,1.0000000000e+00,4.0068347024e-03,1.0680738511e+01,3.5960000000e-01,3.2890000000e-01,2.0847893937e+00,6.4439221487e-02,4.5525902669e-02
2960,-1.1358712988e-01,3.8144760104e-01,3.3169483290e-01,9.9886233608e-01,9.9302852283e-01,5.1547809648e-03,1.0102667799e+01,3.7680000000e-01,3.3680000000e-01,2.2965334832e+00,8.5070323494e-02,6.1127883106e-01
2961,6.8402551816e-03,3.6354737139e-01,3.4086325823e-01,9.9915737789e-01,1.0000000000e+00,6.1080376145e-03,1.0987621818e+01,3.6660000000e-01,3.3080000000e-01,2.1961589683e+00,6.1282971406e-02,1.1532423620e-01
2962,3.0238080993e-01,3.4464479654e-01,3.3760949442e-01,9.9981757162e-01,1.0000000000e+00,9.1500931068e-04,1.2916918502e+01,3.4550000000e-01,3.2760000000e-01,1.9295519201e+00,3.1455523391e-02,0.0000000000e+00
2963,2.5004655331e-01,3.4269475814e-01,3.3722561784e-01,9.9973977148e-01,1.0000000000e+00,1.5164852699e-03,1.2127787329e+01,3.3910000000e-01,3.3850000000e-01,2.0595623038e+00,4.8245754166e-02,1.8355271103e-02
2964,-1.7536255331e-01,4.7179775108e-01,4.4905262149e-01,6.3186307541e-01,6.4724479035e-01,7.8781917262e-02,2.4303104132e+01,5.5060000000e-01,2.5850000000e-01,3.6893598297e+00,1.4767095263e-01,9.2839029103e-01
2965,-7.8803641485e-02,4.7326569809e-01,3.6189411135e-01,8.7466816785e-01,6.0929673530e-01,1.6865447360e-01,1.1051701897e+00,5.2880000000e-01,3.3770000000e-01,3.8452486280e+00,2.5648106392e-01,7.1380268084e-01
2966,-1.5442385606e-01,3.7315158794e-01,3.2147306340e-01,9.9781453947e-01,9.9826023096e-01,3.6300999938e-03,9.9953220765e+00,3.6680000000e-01,3.4590000000e-01,2.6027286437e+00,1.0737415616e-01,7.8021978022e-01
2967,2.2450412032e-03,3.5626062339e-01,3.4258443103e-01,9.9873139221e-01,1.0000000000e+00,4.2447210426e-03,1.1656820592e+01,3.6210000000e-01,3.2430000000e-01,2.1596008325e+00,7.9858960438e-02,1.2631324719e-01
2968,-3.1738431424e-01,3.9130271220e-01,3.1099297470e-01,9.9849487832e-01,9.8113191028e-01,4.4398613097e-03,8.6926433772e+00,3.8780000000e-01,3.4550000000e-01,2.4965860632e+00,9.5300894010e-02,5.7819103973e-01
2969,-1.5600429229e-01,3.7638768918e-01,3.3863391392e-01,9.9854190912e-01,9.9514404395e-01,2.9904121186e-03,9.8114366644e+00,3.8920000000e-01,3.2450000000e-01,2.4639488628e+00,1.1070949641e-01,5.1805337520e-01
2971,-7.2944565007e-02,3.6792590802e-01,3.2178854654e-01,9.9925464889e-01,1.0000000000e+00,5.2147084728e-03,1.0961701451e+01,3.5480000000e-01,3.5130000000e-01,2.3065880865e+00,7.3116720448e-02,4.7095761381e-01
2972,-4.1947617869e-01,4.3106889256e-01,3.4401226584e-01,9.9354830818e-01,8.9897540379e-01,1.3030966523e-02,5.5156400538e+00,4.4690000000e-01,3.3950000000e-01,2.7381231932e+00,1.5837583002e-01,7.2080666586e-01
2973,2.4204201553e-01,3.5109786202e-01,3.2975059803e-01,9.9979670185e-01,1.0000000000e+00,3.1335620821e-03,1.1739432021e+01,3.4100000000e-01,3.4080000000e-01,2.1068514899e+00,5.4377038261e-02,6.7624683009e-02
2974,2.2357709488e-01,3.4157482886e-01,3.3230408688e-01,9.9988169130e-01,1.0000000000e+00,1.3278110108e-03,1.1957362742e+01,3.4060000000e-01,3.3930000000e-01,2.2352742138e+00,6.3633859313e-02,9.4433039488e-02
2975,2.1637864949e-01,3.4794552747e-01,3.3635198769e-01,9.9980192582e-01,1.0000000000e+00,1.9661593648e-03,1.2062277857e+01,3.4990000000e-01,3.2970000000e-01,1.9592781722e+00,4.0770538765e-02,0.0000000000e+00
2976,-5.3274711076e-02,3.8177258124e-01,3.3338190157e-01,9.9846642619e-01,9.9291805004e-01,7.7185067460e-03,1.0140138363e+01,3.8710000000e-01,3.3470000000e-01,2.4785433007e+00,9.1989620844e-02,4.6117618645e-01
2977,3.1318286270e-01,3.5481592690e-01,3.3312952515e-01,9.9987457265e-01,1.0000000000e+00,1.4852011768e-03,1.2960616690e+01,3.5960000000e-01,3.3410000000e-01,1.9347264325e+00,3.1788884412e-02,0.0000000000e+00
2978,-8.9414720901e-03,3.6050537047e-01,3.3026761333e-01,9.9958638713e-01,1.0000000000e+00,4.6199666503e-03,1.1174094249e+01,3.5330000000e-01,3.4270000000e-01,2.3045273425e+00,9.1246963632e-02,5.9087066779e-01
2979,3.1203240656e-01,3.4742591920e-01,3.3564940826e-01,9.9983270043e-01,1.0000000000e+00,1.1797120620e-03,1.3168047902e+01,3.5210000000e-01,3.3100000000e-01,1.9004762264e+00,3.1374009679e-02,0.0000000000e+00
2980,-6.3827037997e-03,3.6629214297e-01,3.3673802100e-01,9.9706616522e-01,9.9816274350e-01,3.6225494799e-03,9.7910778837e+00,3.6760000000e-01,3.2810000000e-01,2.5516016201e+00,1.0405550499e-01,7.4218089603e-01
2981,-4.2882184568e-02,3.7300994157e-01,3.2425068679e-01,9.9900474352e-01,9.9828325486e-01,1.5575845735e-03,9.7444843516e+00,3.6490000000e-01,3.4430000000e-01,2.5157372638e+00,1.2596638431e-01,3.8207945900e-01
2982,8.9473593869e-02,3.5035652935e-01,3.4080580058e-01,9.9872939804e-01,1.0000000000e+00,1.3896225283e-03,1.1909775742e+01,3.5910000000e-01,3.2410000000e-01,1.9972065245e+00,3.4311199698e-02,0.0000000000e+00
2983,2.9528909174e-01,3.6209662292e-01,3.2804283284e-01,9.9999941301e-01,1.0000000000e+00,3.4284955353e-03,1.2699683974e+01,3.5550000000e-01,3.4200000000e-01,2.1143695972e+00,5.6024243629e-02,4.4680594131e-02
2985,1.4291168980e-01,3.5230919537e-01,3.3982019462e-01,9.9929697503e-01,1.0000000000e+00,3.0932931714e-03,1.1305054985e+01,3.6360000000e-01,3.2470000000e-01,2.3655158931e+00,7.1125422334e-02,3.1723221833e-01
2986,2.7321927538e-01,3.5196688294e-01,3.2814217347e-01,9.9996149622e-01,1.0000000000e+00,4.6261779319e-03,1.2464779544e+01,3.5220000000e-01,3.4010000000e-01,1.9258361809e+00,3.8886247394e-02,0.0000000000e+00
2987,2.2678576746e-01,3.5341043704e-01,3.3414500152e-01,9.9991463914e-01,1.0000000000e+00,3.2374058897e-03,1.2057657684e+01,3.5130000000e-01,3.3900000000e-01,2.4717094155e+00,1.1083606374e-01,2.0492694119e-01
2988,3.0592607499e-01,3.6067536951e-01,3.2456305966e-01,9.3466915198e-01,9.3774693571e-01,2.1179405122e+00,1.9837015771e+01,3.4840000000e-01,3.4230000000e-01,4.5951626667e+00,3.1622824289e-01,7.4423378819e-01
2989,-1.4363670354e-01,3.8358574896e-01,3.1959059143e-01,9.9782322175e-01,9.8853192511e-01,1.1759786036e-03,9.4004618408e+00,3.8470000000e-01,3.3850000000e-01,2.5018709340e+00,8.7726698688e-02,7.4870184760e-01
2990,2.1097869127e-01,3.6168885916e-01,3.2709943855e-01,9.9970428744e-01,1.0000000000e+00,2.5180014956e-03,1.1508367049e+01,3.5530000000e-01,3.3860000000e-01,2.0490478756e+00,4.5308346949e-02,1.9562854728e-02
2991,2.9177788460e-01,3.5243946360e-01,3.2970761984e-01,9.9981415663e-01,1.0000000000e+00,3.3401178711e-03,1.2764025321e+01,3.4440000000e-01,3.3970000000e-01,1.9759704175e+00,3.5421280311e-02,0.0000000000e+00
2992,2.7162841524e-01,3.6913728834e-01,3.3908622670e-01,9.9968288871e-01,1.0000000000e+00,3.8487775208e-03,1.1992235298e+01,3.7760000000e-01,3.2520000000e-01,2.0237184060e+00,5.0691727104e-02,1.0264460814e-02
2993,9.3979012212e-02,3.5287128488e-01,3.3215461904e-01,9.9956701728e-01,1.0000000000e+00,1.3186610763e-03,1.3135333426e+01,3.5050000000e-01,3.3540000000e-01,1.9595798350e+00,3.4870927504e-02,0.0000000000e+00
2994,2.9084186735e-01,3.7127539624e-01,3.2523485844e-01,9.9951993651e-01,1.0000000000e+00,4.0928283489e-03,1.2112538016e+01,3.6180000000e-01,3.4380000000e-01,2.0622628116e+00,6.1708486693e-02,3.6710542205e-02
2995,2.2090918765e-01,3.6142335300e-01,3.4880344404e-01,9.9557888032e-01,9.9377066530e-01,2.2275454286e-02,1.0421136783e+01,3.7880000000e-01,3.1810000000e-01,2.2209697150e+00,7.1895948048e-02,4.2386185243e-01
2996,1.9768221617e-01,3.6163257841e-01,3.3664196107e-01,9.9931774605e-01,1.0000000000e+00,1.6327487910e-03,1.1903215493e+01,3.5900000000e-01,3.3510000000e-01,2.0555823190e+00,4.7763515722e-02,3.8642676005e-02
2997,2.6176232016e-01,3.8217655388e-01,3.5674044446e-01,9.4437869979e-01,9.3094212155e-01,1.6355732385e-02,1.0754731793e+01,3.8840000000e-01,3.2130000000e-01,2.3702755011e+00,6.7144999083e-02,7.9929960150e-01
